"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"residential_mobility";"urban_migration_housing_market_UK";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_UK";"internal_migration_housing"
"9102579772024877242";" Migration in Europa: historische Entwicklung, aktuelle Trends und politische Reaktionen";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12860411287679437036";" Urban remote sensing: Monitoring, synthesis and modeling in the urban environment";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14832608148842034873";"Ethnicity and Migration in Canada";"1983";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5508097608098156592";"Race, socioeconomic status, and return migration to New Orleans after Hurricane Katrina";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"75808147622180530";" Tyolaisyhteiskunnan syntyminen: Helsingin pitkansillan pohjoispuollelle";"1932";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12764468958310084540";"Plasticity, political economy, and physical growth status of Guatemala Maya children living in the United States";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17583635392656025952";"Gender‐Specific Migration from Eastern to Western Germany: Where Have All the Young Women Gone?";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17169091131057319019";" The ethnic penalty: immigration, education, and the labour market";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5899809810797220699";"Destination effects: Residential mobility and trajectories of adolescent violence in a stratified metropolis";"2010";"2";"10";"residential_mobility:74";"false";"NA";"74";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12371471214002142231";"On the specification and estimation of macro rural-urban migration functions: with an application to Indian data.";"1981";"2";"10";"urban_migration:85";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85";"NA";"NA"
"8885015757116888321";"To move or not to move: Relationships to place and relocation choices in HOPE VI";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13273749900251162196";"Rural development and urban migration: Can we keep them down on the farm?";"1983";"2";"10";"urban_migration:47";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"47";"NA";"NA"
"3655707354058550352";"When migrants rule: the legacy of mass migration on economic development in the United States";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6730938938718308715";"Interneighborhood migration, race, and environmental hazards: Modeling microlevel processes of environmental inequality";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8380499487367129409";"Delimitation of Functional Regions Using a p-Regions Problem Approach";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2721822537686560037";" Remaking the agrarian dream";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3415704019877193271";" 'Le clan du destin'-Die Pirogen-Migration von Senegals Küste auf die Kanarischen Inseln: Eine ethnographische Fallstudie";"2011";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16868908420293303586";" Leben in herausfordernden Wohngebieten";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"244828597768916421";"Towards a new map of European migration";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"247871665826849330";" The economic well-being of movers and stayers: Assimilation, impacts, links and proximity";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10877969244727148419";"Some Theoretical Guidelines toward a Sociology of Migration";"1970";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6793970861698914102";"The planters of Saint-Domingue, 1750–1804: Migrationand exile in the French revolutionary Atlantic";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18431559262662575344";" On the effects of skill upgrading in the presence of spatial labor market frictions: an agent-based analysis of spatial policy design";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14698441792600933238";"Measuring the utility of housing: demonstrating a methodological approach";"1971";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6620377149785867573";"From city-region concept to boundaries for governance: The English case";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8727799784737202661";"Population turnover and the family cycle: the migration flows in a Catalan town during the nineteenth century";"1992";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1865399398381512492";"Migration to the Slum and Squatter Communities of Cagayan de Oro City, The Philippines";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12866134526705950503";" The crossing and blurring of boundaries in international migration. Challenges for social and political theory";"1998";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13690754253280755134";"Theorizing land-cover and land-use change: The case of the Florida Everglades and its degradation";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6728538204448510854";"Incorporating husband-wife differences in place utility differentials into migration decision models";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8946490093869108899";"Residential mobility and delinquency revisited: Causation or selection?";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11467134515207989744";"People's Mobility and Guanxi Networks: A Case Study";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7022879126875324092";"Social area analysis and structural effects";"1971";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9695849747327473032";"Homeward bound: Return migration and local conflict after civil war";"2018";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14026930972858338890";"A typology of age-specific net migration rate distributions";"1974";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6602413254510288289";" Cost-benefit analysis of improved housing: a case study";"1966";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12176772610606873506";"Differences in opportunities? Wage, employment and house‐price effects on migration";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8934557718014277913";"Understanding recent internal migration of small cultural groups in England and Wales";"2016";"2";"10";"internal_migration_market_UK:26,internal_migration_census_UK:24,internal_migration_UK:95";"false";"NA";"NA";"NA";"NA";"NA";"26";"NA";"24";"NA";"95";"NA"
"14331374775590404931";"Long‐run trends in internal migrations in italy: a study in panel cointegration with dependent units";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11878494555158650951";" Human trafficking: interdisciplinary perspectives";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11518162801445804409";" A gravity model of interdependent equations to estimate flow creation and diversion";"1969";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12674805944103533210";" Modelowanie dynamiki przemian ludności w warunkach wzrostu znaczenia migracji międzynarodowych";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5384610496877612564";" Best practices for social work with refugees and immigrants";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14837300801941109262";" Region-Nation-Europa: Die Dynamik regionaler und überregionaler Identifikation";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4590663724295698080";"Housing careers of minority ethnic groups: Experiences, explanations and prospects";"2002";"2";"10";"urban_migration_housing_market_UK:49";"false";"NA";"NA";"49";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10121972590779645556";"The structural determinants of fear of crime: An analysis using census and crime survey data from England and Wales";"1994";"2";"10";"residential_mobility_census_UK:46";"false";"46";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4675913523339148413";"Going home: aged return migration in the United States 1965-1970";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11102697148947165596";"Konut Kariyerini Etkileyen Faktörler ve Konut Talebini Açıklamaya Yönelik Kavramsal Bir Model";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12675702005074999772";"Where does all the talent flow? Migration of young graduates and nongraduates, Canada 1996–2001";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4140668693008024814";"Göç olgusunun ekonomi-politiği ve uluslararası göç kuramları üzerine bir değerlendirme";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11476485682539770531";"Regional economics. Location theory, urban structure and regional change.";"1969";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6051120809226080476";"Satisfaction, motivation, and intent to stay among Ugandan physicians: a survey from 18 national hospitals";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4524856146392559959";" La raison du mouvement: territoires et réseaux de migrants albanais en Grèce";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10899040678404582001";"Some clinical aspects of moving house as an apparent precipitant of psychiatric symptoms.";"1966";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1922890714570726367";"Horn of Africa migrants in Adelaide and Melbourne.";"2012";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1529029278010672827";"  Making Connection: Indonesian Migrant Entrepreneurial Strategies in Taiwan.";"2014";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5078981232911010324";"A Multi-stream Analysis of the Changing Pattern of Interregional Migration in Great Britain, 1960‐1991";"1998";"2";"10";"internal_migration_market_UK:80";"false";"NA";"NA";"NA";"NA";"NA";"80";"NA";"NA";"NA";"NA";"NA"
"12197747582780159241";" Gender and Diasporic Identities in Transnational Migration";"2016";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13892826831806896992";" A mobile century?: changes in everyday mobility in Britain in the twentieth century";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6283549393025971399";" An empirical model of regional growth with an application to the Northeast Megalopolis";"1975";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5598285321076031732";"The political and security implications of cross border migration between Nigeria and her francophone neighbours";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2834791864442913735";" Kantaväestön pakoa? Miksi maahanmuuttajakeskittymistä muutetaan pois?";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15969429322942624677";"Satisfied residents in different types of local areas: Measuring what's most important";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13873611139543082700";"Do the best graduates leave the peripheral areas of the Netherlands?";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16802627850212730771";" Rural development and migration in Nigeria: the impact of the eastern zone of Bauchi State agricultural development project";"1988";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13417430720363086920";" Gemischtrassige Wohngebiete in südafrikanischen Städten";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16571896755450154567";"Self-selection patterns in Mexico-US migration: the role of migration networks";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4791873933092853911";" Hungarian sociological studies";"1972";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"61078023693543208";"Demographic change as a future challenge for cities in East Central Europe";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17477681985241711951";" The Elusive Clean Machine: Rational Order and Play in a Public Railway";"2009";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2413247539797243149";"Reconsidering spatial and temporal aspects of prehistoric cultural identity: a case study from the American Southwest";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10572230577095952793";"Migration, gender and urbanisation in Johannesburg";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17730939805254522439";"Von Thünen's model of the dual economy";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16923324934999527683";" The social context of stress and social support among immigrant Latinas diagnosed with breast cancer";"2008";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14603105580342805512";" Migrations: Causes, Correlates, Consequences, Trends and Policies";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13505388788927927164";"Education, unemployment and migration";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12936531376199185470";"Residential mobility and local housing-market differences";"2002";"2";"10";"residential_mobility:53,residential_mobility_UK:96,housing_market_mobility_UK:37";"false";"NA";"53";"NA";"96";"NA";"NA";"37";"NA";"NA";"NA";"NA"
"467521895713926071";"Internal migration data around the world: Assessing contemporary practice";"2015";"2";"10";"internal_migration:64,internal_migration_census_UK:45,internal_migration_UK:22";"false";"NA";"NA";"NA";"NA";"64";"NA";"NA";"45";"NA";"22";"NA"
"4780099800311864432";"Migratory labor and agriculture";"1989";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15008385746096132239";"Migrant destinations in an era of environmental change";"2011";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1228844319832690176";"Migration and age: The effect of age on sensitivity to migration stimuli";"2000";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18392878542224852482";"Southern Negro migration: Social and economic components of an ecological model";"1969";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5852963219437296070";" Migration Process of Nikkey Brazilians";"2003";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9240216470450692288";"A dynamic model of interregional migration flows in Great Britain.";"1984";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16531481629848093091";"Introduction from the special issue editor: The sociology of immigration, race, and ethnicity in America";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10261052850494927205";"Lives in motion: the life-course, movement and migration in Bangladesh";"2009";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13856812329129614387";"Retrospective and subsequent metropolitan residential mobility";"1968";"2";"10";"residential_mobility:88";"false";"NA";"88";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5055111300896963752";"RURAL‐URBAN MIGRATION AND FAMILY TIES: AN ANALYSIS OF FAMILY CONSIDERATIONS IN MIGRATION BEHAVIOUR IN INDIA*";"1981";"2";"10";"urban_migration:88";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"88";"NA";"NA"
"9498063446850739533";"US public accountancy firms and the recruitment of UK immigrants: 1850‐1914";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7278808768323004268";" Residential mobility and its implications for urban spatial change";"1970";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1273597516838417791";"Housing tenure, job mobility and unemployment in the UK";"2008";"2";"10";"housing_market_mobility_UK:6";"false";"NA";"NA";"NA";"NA";"NA";"NA";"6";"NA";"NA";"NA";"NA"
"6976611078729510345";"Undocumented migration from Latin America in an era of rising US enforcement";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11997663131855741";"Industry variations in geographic labor mobility patterns";"1967";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"794815535062405604";"An hierarchical approach to the segmentation of residential demand: theory and application";"1993";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8475648274309864591";"Search strategies and stopping rules in residential mobility";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10063211355322706122";"Thinking about home environments";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10765429707691884036";" A Typology of internal migration";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9989722611231293306";"Contextualizing residential mobility and housing choice: evidence from urban China";"2004";"2";"10";"urban_migration_housing_market_UK:67,residential_mobility_UK:55,housing_market_mobility_UK:58";"false";"NA";"NA";"67";"55";"NA";"NA";"58";"NA";"NA";"NA";"NA"
